Date_time,CO2_PPM,CO2_SD,H2O_PPM,H2O_SD,Tem_C
  02/17/2017 10:18:23.438,428.626,0,22925.2,0,29.1193
  02/17/2017 10:18:24.339,432.419,0,22950.3,0,29.1216
  02/17/2017 10:18:25.238,429.875,0,22953.2,0,29.1198
  02/17/2017 10:18:26.142,430.2,0,22960.7,0,29.1219
  02/17/2017 10:18:27.038,430.378,0,22945.8,0,29.1262
  02/17/2017 10:18:27.938,427.958,0,22781.4,0,29.125
  02/17/2017 10:18:28.851,428.918,0,22994.9,0,29.1287
  02/17/2017 10:18:29.746,429.072,0,22995.5,0,29.1342
  02/17/2017 10:18:30.770,429.1,0,22969.9,0,29.1323
  02/17/2017 10:18:31.811,428.85,0,23040.7,0,29.1335
  02/17/2017 10:18:32.834,429.046,0,23012.9,0,29.1378
  02/17/2017 10:18:33.866,429.335,0,22959.2,0,29.142
  02/17/2017 10:18:34.899,429.474,0,22960.5,0,29.1421
  02/17/2017 10:18:35.931,429.424,0,23008.1,0,29.1451
  02/17/2017 10:18:37.838,429.644,0,22966.3,0,29.1563
  02/17/2017 10:18:38.738,429.285,0,23027.7,0,29.1605
  02/17/2017 10:18:39.638,429.92,0,23055.2,0,29.159
  02/17/2017 10:18:40.538,429.99,0,23014.6,0,29.1591
  02/17/2017 10:18:41.438,430.062,0,23039.1,0,29.1639
  02/17/2017 10:18:42.338,430.22,0,23072.6,0,29.1638
  02/17/2017 10:18:43.247,430.003,0,23116,0,29.166
  02/17/2017 10:18:44.142,430.259,0,23032.7,0,29.1705
  02/17/2017 10:18:45.179,430.079,0,22999.1,0,29.1715
  02/17/2017 10:18:46.211,428.062,0,22814.2,0,29.172
  02/17/2017 10:18:47.242,430.892,0,23054.2,0,29.1752
  02/17/2017 10:18:48.274,428.52,0,22686.6,0,29.1795
  02/17/2017 10:18:49.306,428.441,0,22818.4,0,29.1803
  02/17/2017 10:18:50.339,431.287,0,22932.9,0,29.182
  02/17/2017 10:18:52.238,429.235,0,22687.8,0,29.1973
  02/17/2017 10:18:53.138,430.285,0,22971,0,29.2019
  02/17/2017 10:18:54.038,431.074,0,23027.2,0,29.2026
  02/17/2017 10:18:54.938,431.303,0,23041,0,29.2021
  02/17/2017 10:18:55.838,431.039,0,23176.5,0,29.2076
  02/17/2017 10:18:56.738,431.172,0,23136.1,0,29.2116
  02/17/2017 10:18:57.647,431.329,0,23124.2,0,29.212
  02/17/2017 10:18:58.542,431.221,0,23117.5,0,29.2152
  02/17/2017 10:18:59.562,431.044,0,23098.5,0,29.2172
  02/17/2017 10:19:00.595,431.27,0,23065.6,0,29.2173
  02/17/2017 10:19:01.626,431.377,0,23068.6,0,29.2218
  02/17/2017 10:19:02.659,431.672,0,23068.9,0,29.2286
  02/17/2017 10:19:03.691,431.776,0,23097.1,0,29.2287
  02/17/2017 10:19:04.726,430.797,0,22772,0,29.232
  02/17/2017 10:19:06.638,430.262,0,22832.3,0,29.2426
  02/17/2017 10:19:07.538,431.949,0,23093.1,0,29.2435
  02/17/2017 10:19:08.438,432.112,0,23109.3,0,29.2466
  02/17/2017 10:19:09.339,432.066,0,23063.5,0,29.2463
  02/17/2017 10:19:10.238,431.929,0,23118.2,0,29.2491
  02/17/2017 10:19:11.146,432.284,0,23180.8,0,29.2551
  02/17/2017 10:19:12.049,432.087,0,23081.3,0,29.2565
  02/17/2017 10:19:12.942,432.338,0,23161.3,0,29.2571
  02/17/2017 10:19:13.975,432.587,0,23073.6,0,29.2596
  02/17/2017 10:19:15.015,432.214,0,23099.6,0,29.2582
  02/17/2017 10:19:16.047,432.483,0,23075.2,0,29.2607
  02/17/2017 10:19:17.079,432.181,0,23185.7,0,29.2634
  02/17/2017 10:19:18.111,432.139,0,23162.4,0,29.262
  02/17/2017 10:19:19.143,431.962,0,23193.7,0,29.2598
  02/17/2017 10:19:21.038,432.567,0,23160.6,0,29.2651
  02/17/2017 10:19:21.938,432.75,0,23129.8,0,29.264
  02/17/2017 10:19:22.838,432.537,0,23133.1,0,29.2673
  02/17/2017 10:19:23.738,432.398,0,23026.1,0,29.265
  02/17/2017 10:19:24.634,431.645,0,22844,0,29.2661
  02/17/2017 10:19:25.538,432.722,0,23061.2,0,29.27
  02/17/2017 10:19:26.443,431.945,0,22879.1,0,29.2675
  02/17/2017 10:19:27.343,431.492,0,22783.7,0,29.2696
  02/17/2017 10:19:28.367,432.121,0,22834.9,0,29.2712
  02/17/2017 10:19:29.399,431.086,0,22768.2,0,29.2726
  02/17/2017 10:19:30.431,433.194,0,23020.3,0,29.2734
  02/17/2017 10:19:31.462,431.371,0,22704.5,0,29.2761
  02/17/2017 10:19:32.495,431.23,0,22709.8,0,29.2793
  02/17/2017 10:19:33.527,430.88,0,22705.9,0,29.2789
  02/17/2017 10:19:35.434,431.113,0,22732.3,0,29.2889
  02/17/2017 10:19:36.338,431.447,0,22714.5,0,29.2882
  02/17/2017 10:19:37.234,431.893,0,22752.4,0,29.2932
  02/17/2017 10:19:38.138,431.428,0,22722.5,0,29.2928
  02/17/2017 10:19:39.038,431.365,0,22737.6,0,29.2946
  02/17/2017 10:19:39.938,432.256,0,22782.9,0,29.2984
  02/17/2017 10:19:40.850,431.195,0,22716.3,0,29.301
  02/17/2017 10:19:41.743,431.498,0,22693.7,0,29.3028
  02/17/2017 10:19:42.762,431.759,0,22739.3,0,29.3033
  02/17/2017 10:19:43.795,432.166,0,22686.2,0,29.3078
  02/17/2017 10:19:44.827,432.125,0,22751,0,29.3055
  02/17/2017 10:19:45.858,432.181,0,22741.7,0,29.3097
  02/17/2017 10:19:46.891,432.293,0,22753.8,0,29.3167
  02/17/2017 10:19:47.923,432.129,0,22771.2,0,29.3156
  02/17/2017 10:19:49.834,432.172,0,22775.7,0,29.3255
  02/17/2017 10:19:50.738,432.252,0,22667.7,0,29.3244
  02/17/2017 10:19:51.638,432.51,0,22725.6,0,29.3267
  02/17/2017 10:19:52.534,432.461,0,22739.4,0,29.3286
  02/17/2017 10:19:53.435,432.577,0,22777.9,0,29.3291
  02/17/2017 10:19:54.334,432.659,0,22736.8,0,29.3318
  02/17/2017 10:19:55.247,432.602,0,22698.2,0,29.3362
  02/17/2017 10:19:56.143,431.96,0,22673.9,0,29.3346
  02/17/2017 10:19:57.174,432.141,0,22656.4,0,29.3354
  02/17/2017 10:19:58.207,432.153,0,22694.4,0,29.3414
  02/17/2017 10:19:59.239,431.999,0,22712.5,0,29.3415
  02/17/2017 10:20:00.270,431.48,0,22723.4,0,29.3421
  02/17/2017 10:20:01.302,432.891,0,22816.8,0,29.3465
  02/17/2017 10:20:02.335,432.66,0,22768.8,0,29.3445
  02/17/2017 10:20:04.234,433.37,0,22730.9,0,29.3539
  02/17/2017 10:20:05.135,432.813,0,22728.3,0,29.3495
  02/17/2017 10:20:06.038,433.787,0,22750.6,0,29.351
  02/17/2017 10:20:06.934,433.479,0,22724.4,0,29.3556
  02/17/2017 10:20:07.834,433.389,0,22747.2,0,29.3533
  02/17/2017 10:20:08.734,433.878,0,22715.4,0,29.3539
  02/17/2017 10:20:09.650,433.902,0,22701.8,0,29.3598
  02/17/2017 10:20:10.542,433.287,0,22611.9,0,29.3596
  02/17/2017 10:20:11.575,433.824,0,22649.5,0,29.3591
  02/17/2017 10:20:12.607,433.106,0,22746,0,29.3648
  02/17/2017 10:20:13.639,435.019,0,23099,0,29.3641
  02/17/2017 10:20:14.671,435.148,0,22965.8,0,29.3653
  02/17/2017 10:20:15.712,434.388,0,23100.9,0,29.3678
  02/17/2017 10:20:16.742,434.701,0,23193.7,0,29.368
  02/17/2017 10:20:18.634,434.807,0,23054.2,0,29.3736
  02/17/2017 10:20:19.538,434.725,0,23075.6,0,29.3699
  02/17/2017 10:20:20.434,434.491,0,23037.4,0,29.3707
  02/17/2017 10:20:21.334,434.691,0,22995.7,0,29.3757
  02/17/2017 10:20:22.234,434.693,0,23076.1,0,29.3756
  02/17/2017 10:20:23.134,435.317,0,23084.9,0,29.3761
  02/17/2017 10:20:24.043,435.362,0,23136.8,0,29.38
  02/17/2017 10:20:24.938,435.076,0,23156.1,0,29.3779
  02/17/2017 10:20:25.967,435.583,0,23061.3,0,29.3766
  02/17/2017 10:20:26.999,435.321,0,23084.8,0,29.3801
  02/17/2017 10:20:28.031,434.182,0,22895.8,0,29.378
  02/17/2017 10:20:29.063,433.681,0,22822.5,0,29.3778
  02/17/2017 10:20:30.095,433.574,0,22740.5,0,29.3791
  02/17/2017 10:20:31.127,433.877,0,22711.2,0,29.3824
  02/17/2017 10:20:33.034,433.877,0,22720.7,0,29.3863
  02/17/2017 10:20:33.934,433.844,0,22694.5,0,29.3809
  02/17/2017 10:20:34.834,433.57,0,22728.8,0,29.3837
  02/17/2017 10:20:35.734,433.91,0,22767.5,0,29.3882
  02/17/2017 10:20:36.634,435.225,0,22838.5,0,29.3869
  02/17/2017 10:20:37.535,435.041,0,22818,0,29.3882
  02/17/2017 10:20:38.442,435.651,0,22852.6,0,29.3917
  02/17/2017 10:20:39.339,434.344,0,22801.4,0,29.3922
  02/17/2017 10:20:40.363,433.937,0,22781.3,0,29.3896
  02/17/2017 10:20:41.390,433.788,0,22784.6,0,29.3933
  02/17/2017 10:20:42.427,434.13,0,22743.6,0,29.3974
  02/17/2017 10:20:43.459,434.772,0,22846.7,0,29.3968
  02/17/2017 10:20:44.491,435.169,0,22826.2,0,29.3999
  02/17/2017 10:20:45.523,435.559,0,22902.1,0,29.4031
  02/17/2017 10:20:47.434,435.054,0,22861.2,0,29.4082
  02/17/2017 10:20:48.334,435.536,0,22913.6,0,29.4033
  02/17/2017 10:20:49.235,435.067,0,22905.8,0,29.4034
  02/17/2017 10:20:50.134,435.223,0,22830.1,0,29.4063
  02/17/2017 10:20:51.034,435.281,0,22793,0,29.4074
  02/17/2017 10:20:51.938,435.502,0,22841.3,0,29.4052
  02/17/2017 10:20:52.842,435.441,0,22835.8,0,29.4062
  02/17/2017 10:20:53.739,434.973,0,22814.9,0,29.4113
  02/17/2017 10:20:54.755,434.519,0,22817.7,0,29.409
  02/17/2017 10:20:55.787,436.955,0,22945.6,0,29.4096
  02/17/2017 10:20:56.818,439.39,0,22983.2,0,29.4136
  02/17/2017 10:20:57.850,439.44,0,22942,0,29.4102
  02/17/2017 10:20:58.887,439.158,0,23020.6,0,29.4128
  02/17/2017 10:20:59.919,439.494,0,22978.4,0,29.4193
  02/17/2017 10:21:01.834,439.504,0,22890,0,29.4283
  02/17/2017 10:21:02.738,435.519,0,22871.1,0,29.428
  02/17/2017 10:21:03.634,438.987,0,22865.6,0,29.4263
  02/17/2017 10:21:04.534,436.993,0,23033,0,29.4272
  02/17/2017 10:21:05.434,435.407,0,22756.3,0,29.4309
  02/17/2017 10:21:06.334,435.42,0,22772,0,29.4296
  02/17/2017 10:21:07.242,437.903,0,22889.6,0,29.4307
  02/17/2017 10:21:08.139,439.495,0,22989.7,0,29.4352
  02/17/2017 10:21:09.162,438.278,0,22867.8,0,29.4258
  02/17/2017 10:21:10.195,436.715,0,22845,0,29.4312
  02/17/2017 10:21:11.227,437.835,0,22750.4,0,29.434
  02/17/2017 10:21:12.259,438.034,0,22882.3,0,29.4349
  02/17/2017 10:21:13.290,437.863,0,22812.2,0,29.4347
  02/17/2017 10:21:14.322,438.128,0,22795.2,0,29.435
  02/17/2017 10:21:16.234,438.326,0,22778.5,0,29.4391
  02/17/2017 10:21:17.134,437.956,0,22768.1,0,29.4413
  02/17/2017 10:21:18.034,438.037,0,22863.2,0,29.4386
  02/17/2017 10:21:18.934,438.311,0,22903.3,0,29.4391
  02/17/2017 10:21:19.834,438.796,0,23024.9,0,29.4425
  02/17/2017 10:21:20.734,439.053,0,23093.5,0,29.4387
  02/17/2017 10:21:21.642,439.128,0,23070.3,0,29.4387
  02/17/2017 10:21:22.539,437.427,0,23027.7,0,29.443
  02/17/2017 10:21:23.558,437.188,0,23029.4,0,29.4444
  02/17/2017 10:21:24.590,437.709,0,23021.3,0,29.445
  02/17/2017 10:21:25.622,436.708,0,22991.2,0,29.4494
  02/17/2017 10:21:26.654,436.883,0,22976.9,0,29.4545
  02/17/2017 10:21:27.687,437.611,0,23012.3,0,29.4534
  02/17/2017 10:21:28.719,438.053,0,23061.4,0,29.4554
  02/17/2017 10:21:30.634,439.528,0,23024.3,0,29.4638
  02/17/2017 10:21:31.534,444.951,0,23234.6,0,29.4662
  02/17/2017 10:21:32.434,439.444,0,22958.8,0,29.466
  02/17/2017 10:21:33.335,437.463,0,22627.7,0,29.4668
  02/17/2017 10:21:34.234,437.221,0,22634,0,29.4688
  02/17/2017 10:21:35.134,437.305,0,22672.2,0,29.4684
  02/17/2017 10:21:36.046,437.581,0,22623.7,0,29.4662
  02/17/2017 10:21:36.938,436.958,0,22599.6,0,29.4697
  02/17/2017 10:21:37.974,436.997,0,22638.1,0,29.4722
  02/17/2017 10:21:39.007,435.852,0,22610.3,0,29.4715
  02/17/2017 10:21:40.039,436.099,0,22596.3,0,29.4737
  02/17/2017 10:21:41.071,436.87,0,22600,0,29.4784
  02/17/2017 10:21:42.102,436.397,0,22657.7,0,29.4766
  02/17/2017 10:21:43.135,436.077,0,22578.4,0,29.4765
  02/17/2017 10:21:45.035,435.852,0,22589.1,0,29.4855
  02/17/2017 10:21:45.934,435.698,0,22698.5,0,29.4858
  02/17/2017 10:21:46.834,435.582,0,22673.8,0,29.4858
  02/17/2017 10:21:47.734,436.308,0,22758.4,0,29.4843
  02/17/2017 10:21:48.634,440.436,0,23214.4,0,29.4849
  02/17/2017 10:21:49.534,439.871,0,22930.7,0,29.4885
  02/17/2017 10:21:50.448,435.577,0,22643,0,29.4853
  02/17/2017 10:21:51.343,436.585,0,22620.8,0,29.488
  02/17/2017 10:21:52.375,436.435,0,22673.4,0,29.492
  02/17/2017 10:21:53.407,437.06,0,22621.1,0,29.4921
  02/17/2017 10:21:54.440,436.762,0,22610.2,0,29.4956
  02/17/2017 10:21:55.471,436.612,0,22622.2,0,29.5015
  02/17/2017 10:21:56.502,438.28,0,22925.9,0,29.5022
  02/17/2017 10:21:57.535,436.15,0,22653.6,0,29.5023
  02/17/2017 10:21:59.434,435.622,0,22817.7,0,29.5091
  02/17/2017 10:22:00.334,435.778,0,22865.1,0,29.508
  02/17/2017 10:22:01.235,434.525,0,22887.6,0,29.5122
  02/17/2017 10:22:02.138,432.177,0,22796.9,0,29.5083
  02/17/2017 10:22:03.034,431.31,0,22946.6,0,29.5066
  02/17/2017 10:22:03.938,431.185,0,22936.1,0,29.5087
  02/17/2017 10:22:04.842,431.149,0,22801.1,0,29.5046
  02/17/2017 10:22:05.739,428.953,0,22770,0,29.5065
  02/17/2017 10:22:06.759,430.81,0,22843.8,0,29.5056
  02/17/2017 10:22:07.791,430.859,0,22589.6,0,29.503
  02/17/2017 10:22:08.823,428.554,0,22531.5,0,29.501
  02/17/2017 10:22:09.855,429.704,0,22487.9,0,29.5008
  02/17/2017 10:22:10.886,425.267,0,22366,0,29.5046
  02/17/2017 10:22:11.919,428.427,0,22337.8,0,29.505
  02/17/2017 10:22:13.834,429.675,0,22091.7,0,29.5078
  02/17/2017 10:22:14.734,429.211,0,22127.8,0,29.5041
  02/17/2017 10:22:15.634,429.807,0,21925,0,29.5084
  02/17/2017 10:22:16.534,425.402,0,21990,0,29.5062
  02/17/2017 10:22:17.434,426.152,0,21954.4,0,29.5065
  02/17/2017 10:22:18.335,426.631,0,21862.3,0,29.5115
  02/17/2017 10:22:19.250,426.075,0,21738.1,0,29.5156
  02/17/2017 10:22:20.146,425.605,0,21645,0,29.5191
  02/17/2017 10:22:21.179,425.829,0,21513.7,0,29.5198
  02/17/2017 10:22:22.211,425.243,0,21350.9,0,29.5229
  02/17/2017 10:22:23.242,424.748,0,21253.9,0,29.5212
  02/17/2017 10:22:24.275,428.233,0,21141.5,0,29.5234
  02/17/2017 10:22:25.307,429.849,0,20852.1,0,29.5285
  02/17/2017 10:22:26.339,429.081,0,20727.5,0,29.5264
  02/17/2017 10:22:28.234,429.272,0,20476.9,0,29.5317
  02/17/2017 10:22:29.134,428.686,0,20671.6,0,29.5281
  02/17/2017 10:22:30.035,429.158,0,20500.5,0,29.531
  02/17/2017 10:22:30.934,429.07,0,20288.9,0,29.5332
  02/17/2017 10:22:31.834,427.997,0,20176.4,0,29.5315
  02/17/2017 10:22:32.734,426.319,0,20039.7,0,29.5329
  02/17/2017 10:22:33.642,427.977,0,19940.1,0,29.5383
  02/17/2017 10:22:34.539,425.602,0,19617.5,0,29.5378
  02/17/2017 10:22:35.563,425.784,0,19685,0,29.5352
  02/17/2017 10:22:36.595,427.322,0,19566.4,0,29.5379
  02/17/2017 10:22:37.627,427.132,0,19460.5,0,29.5349
  02/17/2017 10:22:38.659,426.766,0,19350.5,0,29.536
  02/17/2017 10:22:39.691,425.059,0,19172.1,0,29.5398
  02/17/2017 10:22:40.723,426.926,0,19008.7,0,29.5434
  02/17/2017 10:22:42.634,425.944,0,18859.2,0,29.5567
  02/17/2017 10:22:43.534,424.578,0,18647.1,0,29.5526
  02/17/2017 10:22:44.434,424.454,0,18513.2,0,29.5537
  02/17/2017 10:22:45.334,424.736,0,18346.9,0,29.559
  02/17/2017 10:22:46.234,424.776,0,18146.8,0,29.5565
  02/17/2017 10:22:47.134,425.124,0,17932.6,0,29.5581
  02/17/2017 10:22:48.048,425.527,0,17677.2,0,29.5618
  02/17/2017 10:22:48.942,426.209,0,17472.8,0,29.5643
  02/17/2017 10:22:49.975,425.932,0,17218.4,0,29.5628
  02/17/2017 10:22:51.007,425.807,0,16957.9,0,29.5636
  02/17/2017 10:22:52.039,427.959,0,16721.2,0,29.5679
  02/17/2017 10:22:53.072,426.153,0,16437.4,0,29.567
  02/17/2017 10:22:54.102,426.712,0,16279.6,0,29.5692
  02/17/2017 10:22:55.134,426.777,0,16079.9,0,29.5733
  02/17/2017 10:22:57.034,427.014,0,15850.1,0,29.5805
  02/17/2017 10:22:57.934,426.288,0,15675.2,0,29.5782
  02/17/2017 10:22:58.834,426.512,0,15469.7,0,29.5783
  02/17/2017 10:22:59.734,427.874,0,15310.4,0,29.5819
  02/17/2017 10:23:00.634,428.728,0,15172.6,0,29.5854
  02/17/2017 10:23:01.534,430.337,0,14791.3,0,29.5837
  02/17/2017 10:23:02.453,430.535,0,14684.1,0,29.5855
  02/17/2017 10:23:03.343,430.415,0,14687.4,0,29.5908
  02/17/2017 10:23:04.374,430.483,0,14593.1,0,29.5875
  02/17/2017 10:23:05.406,430.177,0,14465.4,0,29.5899
  02/17/2017 10:23:06.438,430.625,0,14263.5,0,29.5929
  02/17/2017 10:23:07.475,428.895,0,14478.8,0,29.5934
  02/17/2017 10:23:08.507,428.941,0,14406.4,0,29.5958
  02/17/2017 10:23:09.539,428.753,0,14359.2,0,29.6019
  02/17/2017 10:23:11.434,428.069,0,14283.4,0,29.611
  02/17/2017 10:23:12.334,427.59,0,14173.8,0,29.6151
  02/17/2017 10:23:13.234,427.243,0,14074.8,0,29.6164
  02/17/2017 10:23:14.135,427.847,0,14037.7,0,29.6208
  02/17/2017 10:23:15.034,427.646,0,13985.4,0,29.6271
  02/17/2017 10:23:15.934,426.626,0,13997.1,0,29.6265
  02/17/2017 10:23:16.838,427.421,0,13967.9,0,29.6279
  02/17/2017 10:23:17.738,426.605,0,13851.2,0,29.6316
  02/17/2017 10:23:18.759,427.49,0,13886.1,0,29.6304
  02/17/2017 10:23:19.790,428.028,0,13817.1,0,29.6301
  02/17/2017 10:23:20.824,428.012,0,13477.8,0,29.6349
  02/17/2017 10:23:21.855,426.841,0,13542.4,0,29.6421
  02/17/2017 10:23:22.887,426.433,0,13553.6,0,29.6413
  02/17/2017 10:23:23.923,428.905,0,13281.9,0,29.6467
  02/17/2017 10:23:25.835,427.945,0,13452.5,0,29.6559
  02/17/2017 10:23:26.734,427.326,0,13472.9,0,29.6573
  02/17/2017 10:23:27.630,426.4,0,13289.2,0,29.6571
  02/17/2017 10:23:28.530,425.657,0,13161.6,0,29.655
  02/17/2017 10:23:29.430,426.499,0,13370.8,0,29.6552
  02/17/2017 10:23:30.330,426.245,0,13398.6,0,29.6575
  02/17/2017 10:23:31.247,424.548,0,13387.9,0,29.6595
  02/17/2017 10:23:32.143,425.425,0,13369.4,0,29.6638
  02/17/2017 10:23:33.174,425.274,0,13349.1,0,29.6667
  02/17/2017 10:23:34.206,425.513,0,13325.6,0,29.6646
  02/17/2017 10:23:35.239,426.892,0,13307.2,0,29.6667
  02/17/2017 10:23:36.271,425.41,0,13272.2,0,29.6725
  02/17/2017 10:23:37.303,426.571,0,13161.6,0,29.6739
  02/17/2017 10:23:38.335,426.972,0,13298.9,0,29.6764
  02/17/2017 10:23:40.230,425.749,0,13197.8,0,29.6879
  02/17/2017 10:23:41.130,425.836,0,13178.8,0,29.6882
  02/17/2017 10:23:42.030,425.288,0,13225.4,0,29.6934
  02/17/2017 10:23:42.930,424.938,0,13255.8,0,29.6909
  02/17/2017 10:23:43.830,425.09,0,13216.5,0,29.69
  02/17/2017 10:23:44.730,425.126,0,13280.1,0,29.6928
  02/17/2017 10:23:45.638,424.407,0,13212.2,0,29.6927
  02/17/2017 10:23:46.539,425.012,0,13246.4,0,29.6941
  02/17/2017 10:23:47.554,425.221,0,13159.9,0,29.6946
  02/17/2017 10:23:48.586,424.902,0,13213,0,29.6971
  02/17/2017 10:23:49.618,425.047,0,13254.9,0,29.6995
  02/17/2017 10:23:50.650,425.043,0,13187.2,0,29.6997
  02/17/2017 10:23:51.687,425.204,0,13189.9,0,29.703
  02/17/2017 10:23:52.719,424.968,0,13148.9,0,29.701
  02/17/2017 10:23:54.630,425.134,0,13122.4,0,29.7138
  02/17/2017 10:23:55.534,425.077,0,13091.6,0,29.7103
  02/17/2017 10:23:56.434,425.038,0,13120.6,0,29.7099
  02/17/2017 10:23:57.330,425.515,0,13051.4,0,29.7117
  02/17/2017 10:23:58.231,425.201,0,13070.5,0,29.7103
  02/17/2017 10:23:59.130,425.283,0,13031.1,0,29.7115
  02/17/2017 10:24:00.043,425.323,0,13038.5,0,29.7176
  02/17/2017 10:24:00.938,425.165,0,13037.1,0,29.7164
  02/17/2017 10:24:01.971,424.111,0,12948.2,0,29.7154
  02/17/2017 10:24:03.003,424.458,0,12916.1,0,29.7186
  02/17/2017 10:24:04.034,425.538,0,12948.4,0,29.7187
  02/17/2017 10:24:05.066,425.349,0,12984.8,0,29.7209
  02/17/2017 10:24:06.099,425.658,0,13023.1,0,29.7255
  02/17/2017 10:24:07.130,425.369,0,12911.7,0,29.7318
  02/17/2017 10:24:09.030,425.498,0,12981.4,0,29.7432
  02/17/2017 10:24:09.935,425.581,0,12895.3,0,29.7384
  02/17/2017 10:24:10.830,425.296,0,12927.8,0,29.7398
  02/17/2017 10:24:11.730,425.44,0,12910.5,0,29.7441
  02/17/2017 10:24:12.630,425.444,0,12935,0,29.745
  02/17/2017 10:24:13.530,425.441,0,12912.2,0,29.746
  02/17/2017 10:24:14.438,425.483,0,12927.3,0,29.7501
  02/17/2017 10:24:15.334,425.774,0,12952.9,0,29.7575
  02/17/2017 10:24:16.358,425.429,0,12970.3,0,29.7569
  02/17/2017 10:24:17.391,425.444,0,12985.7,0,29.7602
  02/17/2017 10:24:18.422,425.403,0,13012.8,0,29.7662
  02/17/2017 10:24:19.454,425.562,0,13000.2,0,29.7637
  02/17/2017 10:24:20.487,425.462,0,13004.4,0,29.7628
  02/17/2017 10:24:21.519,425.768,0,12870.1,0,29.7644
  02/17/2017 10:24:23.430,426.994,0,12981.1,0,29.7663
  02/17/2017 10:24:24.330,425.411,0,13100,0,29.7677
  02/17/2017 10:24:25.230,425.277,0,13094.7,0,29.7672
  02/17/2017 10:24:26.130,425.446,0,13063.7,0,29.7685
  02/17/2017 10:24:27.034,425.414,0,13093.2,0,29.7753
  02/17/2017 10:24:27.934,425.323,0,13136.7,0,29.7742
  02/17/2017 10:24:28.838,425.418,0,13123.7,0,29.7772
  02/17/2017 10:24:29.734,425.045,0,13104.7,0,29.7811
  02/17/2017 10:24:30.754,425.345,0,13118.8,0,29.7834
  02/17/2017 10:24:31.787,425.402,0,13168.3,0,29.7825
  02/17/2017 10:24:32.818,426.233,0,13125.3,0,29.7859
  02/17/2017 10:24:33.850,424.853,0,13173.5,0,29.7918
  02/17/2017 10:24:34.882,424.702,0,13193.9,0,29.7897
  02/17/2017 10:24:35.915,427.45,0,13080.1,0,29.7917
  02/17/2017 10:24:37.830,428.022,0,13176.4,0,29.7995
  02/17/2017 10:24:38.730,428.201,0,13203.4,0,29.7996
  02/17/2017 10:24:39.630,427.082,0,13236,0,29.8012
  02/17/2017 10:24:40.530,427.461,0,13340.8,0,29.7995
  02/17/2017 10:24:41.430,427.985,0,13398.5,0,29.8007
  02/17/2017 10:24:42.330,427.739,0,13171.1,0,29.8038
  02/17/2017 10:24:43.251,425.533,0,13027.4,0,29.8034
  02/17/2017 10:24:44.143,428.111,0,13407.8,0,29.8069
  02/17/2017 10:24:45.174,425.991,0,12949.8,0,29.8105
  02/17/2017 10:24:46.206,426.886,0,13058.6,0,29.8125
  02/17/2017 10:24:47.239,425.32,0,13233.8,0,29.8163
  02/17/2017 10:24:48.270,425.734,0,13277.3,0,29.8226
  02/17/2017 10:24:49.302,425.041,0,13242.2,0,29.8257
  02/17/2017 10:24:50.334,425.047,0,13223.6,0,29.8232
  02/17/2017 10:24:52.234,425.114,0,13176.2,0,29.8317
  02/17/2017 10:24:53.130,425.512,0,13190.6,0,29.8312
  02/17/2017 10:24:54.031,425.369,0,13190.6,0,29.837
  02/17/2017 10:24:54.930,425.203,0,13148.3,0,29.8337
  02/17/2017 10:24:55.830,425.607,0,13237.8,0,29.8328
  02/17/2017 10:24:56.730,425.33,0,13157.3,0,29.834
  02/17/2017 10:24:57.652,424.457,0,13126.7,0,29.8367
  02/17/2017 10:24:58.542,424.973,0,13098,0,29.8371
  02/17/2017 10:24:59.574,425.406,0,13105,0,29.8375
  02/17/2017 10:25:00.606,425.564,0,13142.6,0,29.8457
  02/17/2017 10:25:01.638,424.354,0,13176.7,0,29.8456
  02/17/2017 10:25:02.670,425.063,0,13082,0,29.8478
  02/17/2017 10:25:03.702,426.631,0,13023.5,0,29.8522
  02/17/2017 10:25:04.739,427.416,0,13030.9,0,29.8541
  02/17/2017 10:25:06.630,426.805,0,12954.8,0,29.863
  02/17/2017 10:25:07.534,426.342,0,12967.8,0,29.8578
  02/17/2017 10:25:08.430,426.009,0,12895.7,0,29.8619
  02/17/2017 10:25:09.330,425.839,0,12975.5,0,29.8694
  02/17/2017 10:25:10.230,425.651,0,12970.8,0,29.8686
  02/17/2017 10:25:11.130,425.286,0,12889.4,0,29.8689
  02/17/2017 10:25:12.038,426.369,0,13026.7,0,29.8706
  02/17/2017 10:25:12.935,425.348,0,13019.2,0,29.8734
  02/17/2017 10:25:13.958,428.115,0,13005.1,0,29.8709
  02/17/2017 10:25:14.991,426.551,0,12833.2,0,29.8725
  02/17/2017 10:25:16.027,427.306,0,12871.9,0,29.8794
  02/17/2017 10:25:17.054,426.532,0,12782.8,0,29.8792
  02/17/2017 10:25:18.087,427.296,0,13065.4,0,29.8828
  02/17/2017 10:25:19.118,426.28,0,12936.5,0,29.8883
  02/17/2017 10:25:21.030,424.857,0,12929.6,0,29.8941
  02/17/2017 10:25:21.934,424.814,0,12868.3,0,29.8939
  02/17/2017 10:25:22.830,424.942,0,12761.5,0,29.893
  02/17/2017 10:25:23.730,424.452,0,12750.6,0,29.8932
  02/17/2017 10:25:24.630,424.605,0,12826.3,0,29.8966
  02/17/2017 10:25:25.530,424.299,0,12841.7,0,29.8961
  02/17/2017 10:25:26.438,425.705,0,13014.2,0,29.9006
