VC:904M BD:May 23 2013 SN:LGR-13-0154
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  11/21/2016 11:55:48.590,    2.14825e+00,    0.00000e+00,    1.29902e+04,    0.00000e+00,    4.90838e+02,    0.00000e+00,    2.17652e+00,    0.00000e+00,    4.97298e+02,    0.00000e+00,    1.40322e+02,    0.00000e+00,    2.17488e+01,    0.00000e+00,    2.47506e+01,    0.00000e+00,    8.85724e+00,    0.00000e+00,    7.98458e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:49.619,    2.15300e+00,    0.00000e+00,    1.29345e+04,    0.00000e+00,    4.80897e+02,    0.00000e+00,    2.18122e+00,    0.00000e+00,    4.87198e+02,    0.00000e+00,    1.40364e+02,    0.00000e+00,    2.17530e+01,    0.00000e+00,    2.47615e+01,    0.00000e+00,    8.85763e+00,    0.00000e+00,    7.99094e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:50.639,    2.16074e+00,    0.00000e+00,    1.27693e+04,    0.00000e+00,    4.71771e+02,    0.00000e+00,    2.18869e+00,    0.00000e+00,    4.77873e+02,    0.00000e+00,    1.40333e+02,    0.00000e+00,    2.17558e+01,    0.00000e+00,    2.47699e+01,    0.00000e+00,    8.85764e+00,    0.00000e+00,    7.97943e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:51.659,    2.16389e+00,    0.00000e+00,    1.27040e+04,    0.00000e+00,    4.63396e+02,    0.00000e+00,    2.19173e+00,    0.00000e+00,    4.69358e+02,    0.00000e+00,    1.40359e+02,    0.00000e+00,    2.17585e+01,    0.00000e+00,    2.47832e+01,    0.00000e+00,    8.86288e+00,    0.00000e+00,    7.98486e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:53.486,    2.18699e+00,    0.00000e+00,    1.26396e+04,    0.00000e+00,    4.55139e+02,    0.00000e+00,    2.21498e+00,    0.00000e+00,    4.60965e+02,    0.00000e+00,    1.40365e+02,    0.00000e+00,    2.17670e+01,    0.00000e+00,    2.48126e+01,    0.00000e+00,    8.85785e+00,    0.00000e+00,    7.98714e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:54.386,    2.20398e+00,    0.00000e+00,    1.25925e+04,    0.00000e+00,    4.48478e+02,    0.00000e+00,    2.23209e+00,    0.00000e+00,    4.54198e+02,    0.00000e+00,    1.40317e+02,    0.00000e+00,    2.17700e+01,    0.00000e+00,    2.48246e+01,    0.00000e+00,    8.86091e+00,    0.00000e+00,    7.98617e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:55.287,    2.20510e+00,    0.00000e+00,    1.24679e+04,    0.00000e+00,    4.43217e+02,    0.00000e+00,    2.23294e+00,    0.00000e+00,    4.48812e+02,    0.00000e+00,    1.40373e+02,    0.00000e+00,    2.17724e+01,    0.00000e+00,    2.48319e+01,    0.00000e+00,    8.85742e+00,    0.00000e+00,    7.98506e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:56.190,    2.20808e+00,    0.00000e+00,    1.24439e+04,    0.00000e+00,    4.39663e+02,    0.00000e+00,    2.23590e+00,    0.00000e+00,    4.45203e+02,    0.00000e+00,    1.40313e+02,    0.00000e+00,    2.17744e+01,    0.00000e+00,    2.48459e+01,    0.00000e+00,    8.86151e+00,    0.00000e+00,    7.98241e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:57.086,    2.21064e+00,    0.00000e+00,    1.24434e+04,    0.00000e+00,    4.35480e+02,    0.00000e+00,    2.23850e+00,    0.00000e+00,    4.40967e+02,    0.00000e+00,    1.40400e+02,    0.00000e+00,    2.17773e+01,    0.00000e+00,    2.48533e+01,    0.00000e+00,    8.86166e+00,    0.00000e+00,    7.98596e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:57.986,    2.20521e+00,    0.00000e+00,    1.24289e+04,    0.00000e+00,    4.32483e+02,    0.00000e+00,    2.23296e+00,    0.00000e+00,    4.37926e+02,    0.00000e+00,    1.40290e+02,    0.00000e+00,    2.17799e+01,    0.00000e+00,    2.48665e+01,    0.00000e+00,    8.86300e+00,    0.00000e+00,    7.98468e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:58.887,    2.20218e+00,    0.00000e+00,    1.23538e+04,    0.00000e+00,    4.29212e+02,    0.00000e+00,    2.22972e+00,    0.00000e+00,    4.34581e+02,    0.00000e+00,    1.40395e+02,    0.00000e+00,    2.17817e+01,    0.00000e+00,    2.48727e+01,    0.00000e+00,    8.86192e+00,    0.00000e+00,    7.98529e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:55:59.791,    2.20211e+00,    0.00000e+00,    1.22564e+04,    0.00000e+00,    4.26459e+02,    0.00000e+00,    2.22944e+00,    0.00000e+00,    4.31751e+02,    0.00000e+00,    1.40288e+02,    0.00000e+00,    2.17844e+01,    0.00000e+00,    2.48893e+01,    0.00000e+00,    8.85747e+00,    0.00000e+00,    7.98427e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:00.750,    2.19921e+00,    0.00000e+00,    1.21920e+04,    0.00000e+00,    4.23596e+02,    0.00000e+00,    2.22635e+00,    0.00000e+00,    4.28824e+02,    0.00000e+00,    1.40399e+02,    0.00000e+00,    2.17859e+01,    0.00000e+00,    2.48950e+01,    0.00000e+00,    8.85803e+00,    0.00000e+00,    7.98438e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:01.771,    2.19699e+00,    0.00000e+00,    1.20846e+04,    0.00000e+00,    4.21412e+02,    0.00000e+00,    2.22386e+00,    0.00000e+00,    4.26567e+02,    0.00000e+00,    1.40287e+02,    0.00000e+00,    2.17888e+01,    0.00000e+00,    2.49092e+01,    0.00000e+00,    8.86118e+00,    0.00000e+00,    7.98600e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:02.792,    2.19429e+00,    0.00000e+00,    1.20624e+04,    0.00000e+00,    4.19273e+02,    0.00000e+00,    2.22109e+00,    0.00000e+00,    4.24392e+02,    0.00000e+00,    1.40397e+02,    0.00000e+00,    2.17905e+01,    0.00000e+00,    2.49170e+01,    0.00000e+00,    8.86144e+00,    0.00000e+00,    7.98589e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:03.811,    2.18920e+00,    0.00000e+00,    1.19297e+04,    0.00000e+00,    4.17938e+02,    0.00000e+00,    2.21564e+00,    0.00000e+00,    4.22984e+02,    0.00000e+00,    1.40291e+02,    0.00000e+00,    2.17926e+01,    0.00000e+00,    2.49302e+01,    0.00000e+00,    8.86131e+00,    0.00000e+00,    7.98534e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:04.831,    2.18130e+00,    0.00000e+00,    1.18203e+04,    0.00000e+00,    4.17475e+02,    0.00000e+00,    2.20740e+00,    0.00000e+00,    4.22469e+02,    0.00000e+00,    1.40410e+02,    0.00000e+00,    2.17941e+01,    0.00000e+00,    2.49384e+01,    0.00000e+00,    8.86562e+00,    0.00000e+00,    7.97381e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:05.851,    2.17096e+00,    0.00000e+00,    1.17473e+04,    0.00000e+00,    4.15692e+02,    0.00000e+00,    2.19676e+00,    0.00000e+00,    4.20634e+02,    0.00000e+00,    1.40319e+02,    0.00000e+00,    2.17957e+01,    0.00000e+00,    2.49498e+01,    0.00000e+00,    8.86082e+00,    0.00000e+00,    7.98281e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:06.871,    2.16422e+00,    0.00000e+00,    1.17125e+04,    0.00000e+00,    4.15025e+02,    0.00000e+00,    2.18987e+00,    0.00000e+00,    4.19944e+02,    0.00000e+00,    1.40379e+02,    0.00000e+00,    2.17988e+01,    0.00000e+00,    2.49608e+01,    0.00000e+00,    8.86090e+00,    0.00000e+00,    7.98010e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:08.786,    2.15717e+00,    0.00000e+00,    1.16710e+04,    0.00000e+00,    4.14190e+02,    0.00000e+00,    2.18265e+00,    0.00000e+00,    4.19081e+02,    0.00000e+00,    1.40385e+02,    0.00000e+00,    2.18036e+01,    0.00000e+00,    2.49916e+01,    0.00000e+00,    8.85858e+00,    0.00000e+00,    7.98237e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:09.686,    2.14970e+00,    0.00000e+00,    1.15824e+04,    0.00000e+00,    4.13828e+02,    0.00000e+00,    2.17489e+00,    0.00000e+00,    4.18678e+02,    0.00000e+00,    1.40301e+02,    0.00000e+00,    2.18057e+01,    0.00000e+00,    2.50034e+01,    0.00000e+00,    8.86158e+00,    0.00000e+00,    7.98150e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:10.587,    2.14722e+00,    0.00000e+00,    1.15445e+04,    0.00000e+00,    4.13701e+02,    0.00000e+00,    2.17230e+00,    0.00000e+00,    4.18533e+02,    0.00000e+00,    1.40387e+02,    0.00000e+00,    2.18084e+01,    0.00000e+00,    2.50102e+01,    0.00000e+00,    8.86065e+00,    0.00000e+00,    7.98163e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:11.486,    2.14468e+00,    0.00000e+00,    1.15241e+04,    0.00000e+00,    4.12957e+02,    0.00000e+00,    2.16968e+00,    0.00000e+00,    4.17771e+02,    0.00000e+00,    1.40303e+02,    0.00000e+00,    2.18096e+01,    0.00000e+00,    2.50230e+01,    0.00000e+00,    8.85980e+00,    0.00000e+00,    7.98248e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:12.386,    2.14060e+00,    0.00000e+00,    1.15267e+04,    0.00000e+00,    4.12960e+02,    0.00000e+00,    2.16557e+00,    0.00000e+00,    4.17775e+02,    0.00000e+00,    1.40401e+02,    0.00000e+00,    2.18115e+01,    0.00000e+00,    2.50302e+01,    0.00000e+00,    8.86218e+00,    0.00000e+00,    7.97971e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:13.286,    2.14107e+00,    0.00000e+00,    1.15745e+04,    0.00000e+00,    4.12234e+02,    0.00000e+00,    2.16614e+00,    0.00000e+00,    4.17062e+02,    0.00000e+00,    1.40290e+02,    0.00000e+00,    2.18140e+01,    0.00000e+00,    2.50431e+01,    0.00000e+00,    8.86049e+00,    0.00000e+00,    7.98217e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:14.186,    2.15891e+00,    0.00000e+00,    1.15923e+04,    0.00000e+00,    4.11946e+02,    0.00000e+00,    2.18423e+00,    0.00000e+00,    4.16778e+02,    0.00000e+00,    1.40408e+02,    0.00000e+00,    2.18153e+01,    0.00000e+00,    2.50511e+01,    0.00000e+00,    8.86269e+00,    0.00000e+00,    7.98316e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:15.091,    2.20279e+00,    0.00000e+00,    1.16592e+04,    0.00000e+00,    4.11414e+02,    0.00000e+00,    2.22878e+00,    0.00000e+00,    4.16267e+02,    0.00000e+00,    1.40315e+02,    0.00000e+00,    2.18175e+01,    0.00000e+00,    2.50630e+01,    0.00000e+00,    8.86073e+00,    0.00000e+00,    7.98848e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:16.035,    2.24559e+00,    0.00000e+00,    1.16030e+04,    0.00000e+00,    4.11129e+02,    0.00000e+00,    2.27195e+00,    0.00000e+00,    4.15955e+02,    0.00000e+00,    1.40367e+02,    0.00000e+00,    2.18196e+01,    0.00000e+00,    2.50739e+01,    0.00000e+00,    8.86081e+00,    0.00000e+00,    7.98159e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:17.059,    2.27074e+00,    0.00000e+00,    1.15852e+04,    0.00000e+00,    4.10860e+02,    0.00000e+00,    2.29735e+00,    0.00000e+00,    4.15676e+02,    0.00000e+00,    1.40343e+02,    0.00000e+00,    2.18209e+01,    0.00000e+00,    2.50803e+01,    0.00000e+00,    8.86576e+00,    0.00000e+00,    7.98289e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:18.079,    2.28353e+00,    0.00000e+00,    1.15688e+04,    0.00000e+00,    4.10755e+02,    0.00000e+00,    2.31026e+00,    0.00000e+00,    4.15562e+02,    0.00000e+00,    1.40344e+02,    0.00000e+00,    2.18233e+01,    0.00000e+00,    2.50941e+01,    0.00000e+00,    8.85974e+00,    0.00000e+00,    7.98534e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:19.095,    2.29157e+00,    0.00000e+00,    1.15545e+04,    0.00000e+00,    4.10077e+02,    0.00000e+00,    2.31835e+00,    0.00000e+00,    4.14871e+02,    0.00000e+00,    1.40358e+02,    0.00000e+00,    2.18245e+01,    0.00000e+00,    2.51011e+01,    0.00000e+00,    8.85904e+00,    0.00000e+00,    7.98439e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:20.115,    2.30751e+00,    0.00000e+00,    1.15738e+04,    0.00000e+00,    4.10273e+02,    0.00000e+00,    2.33453e+00,    0.00000e+00,    4.15077e+02,    0.00000e+00,    1.40326e+02,    0.00000e+00,    2.18262e+01,    0.00000e+00,    2.51132e+01,    0.00000e+00,    8.85969e+00,    0.00000e+00,    7.98820e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:21.136,    2.32771e+00,    0.00000e+00,    1.15726e+04,    0.00000e+00,    4.09660e+02,    0.00000e+00,    2.35496e+00,    0.00000e+00,    4.14456e+02,    0.00000e+00,    1.40387e+02,    0.00000e+00,    2.18281e+01,    0.00000e+00,    2.51176e+01,    0.00000e+00,    8.86355e+00,    0.00000e+00,    7.98594e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:22.163,    2.36107e+00,    0.00000e+00,    1.15512e+04,    0.00000e+00,    4.09865e+02,    0.00000e+00,    2.38866e+00,    0.00000e+00,    4.14655e+02,    0.00000e+00,    1.40305e+02,    0.00000e+00,    2.18297e+01,    0.00000e+00,    2.51304e+01,    0.00000e+00,    8.86214e+00,    0.00000e+00,    7.98422e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:24.082,    2.47385e+00,    0.00000e+00,    1.16150e+04,    0.00000e+00,    4.09533e+02,    0.00000e+00,    2.50292e+00,    0.00000e+00,    4.14346e+02,    0.00000e+00,    1.40398e+02,    0.00000e+00,    2.18350e+01,    0.00000e+00,    2.51607e+01,    0.00000e+00,    8.86188e+00,    0.00000e+00,    7.98590e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:24.990,    2.62193e+00,    0.00000e+00,    1.16852e+04,    0.00000e+00,    4.09635e+02,    0.00000e+00,    2.65293e+00,    0.00000e+00,    4.14478e+02,    0.00000e+00,    1.40321e+02,    0.00000e+00,    2.18377e+01,    0.00000e+00,    2.51651e+01,    0.00000e+00,    8.86488e+00,    0.00000e+00,    7.98815e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:25.886,    2.73240e+00,    0.00000e+00,    1.16814e+04,    0.00000e+00,    4.10205e+02,    0.00000e+00,    2.76470e+00,    0.00000e+00,    4.15054e+02,    0.00000e+00,    1.40365e+02,    0.00000e+00,    2.18395e+01,    0.00000e+00,    2.51786e+01,    0.00000e+00,    8.86176e+00,    0.00000e+00,    7.98186e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:26.786,    2.75157e+00,    0.00000e+00,    1.16534e+04,    0.00000e+00,    4.10427e+02,    0.00000e+00,    2.78402e+00,    0.00000e+00,    4.15266e+02,    0.00000e+00,    1.40351e+02,    0.00000e+00,    2.18412e+01,    0.00000e+00,    2.51813e+01,    0.00000e+00,    8.86551e+00,    0.00000e+00,    7.98407e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:27.686,    2.73846e+00,    0.00000e+00,    1.16548e+04,    0.00000e+00,    4.12634e+02,    0.00000e+00,    2.77076e+00,    0.00000e+00,    4.17500e+02,    0.00000e+00,    1.40324e+02,    0.00000e+00,    2.18431e+01,    0.00000e+00,    2.51963e+01,    0.00000e+00,    8.86500e+00,    0.00000e+00,    7.98447e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:28.586,    2.71114e+00,    0.00000e+00,    1.16393e+04,    0.00000e+00,    4.15582e+02,    0.00000e+00,    2.74307e+00,    0.00000e+00,    4.20476e+02,    0.00000e+00,    1.40386e+02,    0.00000e+00,    2.18449e+01,    0.00000e+00,    2.52046e+01,    0.00000e+00,    8.86383e+00,    0.00000e+00,    7.98501e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:29.491,    2.66679e+00,    0.00000e+00,    1.17022e+04,    0.00000e+00,    4.16831e+02,    0.00000e+00,    2.69837e+00,    0.00000e+00,    4.21766e+02,    0.00000e+00,    1.40295e+02,    0.00000e+00,    2.18469e+01,    0.00000e+00,    2.52190e+01,    0.00000e+00,    8.86328e+00,    0.00000e+00,    7.98595e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:30.415,    2.60893e+00,    0.00000e+00,    1.17158e+04,    0.00000e+00,    4.16810e+02,    0.00000e+00,    2.63986e+00,    0.00000e+00,    4.21751e+02,    0.00000e+00,    1.40407e+02,    0.00000e+00,    2.18480e+01,    0.00000e+00,    2.52260e+01,    0.00000e+00,    8.86104e+00,    0.00000e+00,    7.98534e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:31.471,    2.54753e+00,    0.00000e+00,    1.16973e+04,    0.00000e+00,    4.18620e+02,    0.00000e+00,    2.57768e+00,    0.00000e+00,    4.23575e+02,    0.00000e+00,    1.40285e+02,    0.00000e+00,    2.18508e+01,    0.00000e+00,    2.52325e+01,    0.00000e+00,    8.86336e+00,    0.00000e+00,    7.98464e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:32.496,    2.48524e+00,    0.00000e+00,    1.17531e+04,    0.00000e+00,    4.24521e+02,    0.00000e+00,    2.51480e+00,    0.00000e+00,    4.29569e+02,    0.00000e+00,    1.40396e+02,    0.00000e+00,    2.18518e+01,    0.00000e+00,    2.52407e+01,    0.00000e+00,    8.86109e+00,    0.00000e+00,    7.98601e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:33.514,    2.42683e+00,    0.00000e+00,    1.17819e+04,    0.00000e+00,    4.27381e+02,    0.00000e+00,    2.45577e+00,    0.00000e+00,    4.32477e+02,    0.00000e+00,    1.40328e+02,    0.00000e+00,    2.18536e+01,    0.00000e+00,    2.52533e+01,    0.00000e+00,    8.86336e+00,    0.00000e+00,    7.98588e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:34.543,    2.37667e+00,    0.00000e+00,    1.17076e+04,    0.00000e+00,    4.27039e+02,    0.00000e+00,    2.40482e+00,    0.00000e+00,    4.32098e+02,    0.00000e+00,    1.40367e+02,    0.00000e+00,    2.18580e+01,    0.00000e+00,    2.52657e+01,    0.00000e+00,    8.86218e+00,    0.00000e+00,    7.98802e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:35.571,    2.33362e+00,    0.00000e+00,    1.17300e+04,    0.00000e+00,    4.26279e+02,    0.00000e+00,    2.36132e+00,    0.00000e+00,    4.31338e+02,    0.00000e+00,    1.40362e+02,    0.00000e+00,    2.18561e+01,    0.00000e+00,    2.52722e+01,    0.00000e+00,    8.86349e+00,    0.00000e+00,    7.98320e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:36.595,    2.29816e+00,    0.00000e+00,    1.16984e+04,    0.00000e+00,    4.23997e+02,    0.00000e+00,    2.32536e+00,    0.00000e+00,    4.29016e+02,    0.00000e+00,    1.40322e+02,    0.00000e+00,    2.18594e+01,    0.00000e+00,    2.52851e+01,    0.00000e+00,    8.85912e+00,    0.00000e+00,    7.98256e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:38.486,    2.26316e+00,    0.00000e+00,    1.16782e+04,    0.00000e+00,    4.22042e+02,    0.00000e+00,    2.28990e+00,    0.00000e+00,    4.27029e+02,    0.00000e+00,    1.40407e+02,    0.00000e+00,    2.18640e+01,    0.00000e+00,    2.53142e+01,    0.00000e+00,    8.86308e+00,    0.00000e+00,    7.99007e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:39.390,    2.23577e+00,    0.00000e+00,    1.16436e+04,    0.00000e+00,    4.20374e+02,    0.00000e+00,    2.26211e+00,    0.00000e+00,    4.25326e+02,    0.00000e+00,    1.40324e+02,    0.00000e+00,    2.18662e+01,    0.00000e+00,    2.53196e+01,    0.00000e+00,    8.86316e+00,    0.00000e+00,    7.98708e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:40.286,    2.20848e+00,    0.00000e+00,    1.16034e+04,    0.00000e+00,    4.18636e+02,    0.00000e+00,    2.23441e+00,    0.00000e+00,    4.23551e+02,    0.00000e+00,    1.40361e+02,    0.00000e+00,    2.18681e+01,    0.00000e+00,    2.53320e+01,    0.00000e+00,    8.87001e+00,    0.00000e+00,    7.98528e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:41.186,    2.18836e+00,    0.00000e+00,    1.15970e+04,    0.00000e+00,    4.17099e+02,    0.00000e+00,    2.21404e+00,    0.00000e+00,    4.21993e+02,    0.00000e+00,    1.40368e+02,    0.00000e+00,    2.18702e+01,    0.00000e+00,    2.53399e+01,    0.00000e+00,    8.86432e+00,    0.00000e+00,    7.98754e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:42.086,    2.17139e+00,    0.00000e+00,    1.16268e+04,    0.00000e+00,    4.16001e+02,    0.00000e+00,    2.19693e+00,    0.00000e+00,    4.20894e+02,    0.00000e+00,    1.40312e+02,    0.00000e+00,    2.18723e+01,    0.00000e+00,    2.53523e+01,    0.00000e+00,    8.86027e+00,    0.00000e+00,    7.98981e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:42.986,    2.15423e+00,    0.00000e+00,    1.15705e+04,    0.00000e+00,    4.15221e+02,    0.00000e+00,    2.17945e+00,    0.00000e+00,    4.20082e+02,    0.00000e+00,    1.40403e+02,    0.00000e+00,    2.18730e+01,    0.00000e+00,    2.53576e+01,    0.00000e+00,    8.86029e+00,    0.00000e+00,    7.98627e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:43.887,    2.13997e+00,    0.00000e+00,    1.15374e+04,    0.00000e+00,    4.14450e+02,    0.00000e+00,    2.16495e+00,    0.00000e+00,    4.19288e+02,    0.00000e+00,    1.40292e+02,    0.00000e+00,    2.18756e+01,    0.00000e+00,    2.53693e+01,    0.00000e+00,    8.86716e+00,    0.00000e+00,    7.98449e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:44.791,    2.12747e+00,    0.00000e+00,    1.15403e+04,    0.00000e+00,    4.13587e+02,    0.00000e+00,    2.15231e+00,    0.00000e+00,    4.18416e+02,    0.00000e+00,    1.40405e+02,    0.00000e+00,    2.18773e+01,    0.00000e+00,    2.53786e+01,    0.00000e+00,    8.86368e+00,    0.00000e+00,    7.98787e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:45.751,    2.12179e+00,    0.00000e+00,    1.15657e+04,    0.00000e+00,    4.14110e+02,    0.00000e+00,    2.14661e+00,    0.00000e+00,    4.18956e+02,    0.00000e+00,    1.40345e+02,    0.00000e+00,    2.18790e+01,    0.00000e+00,    2.53855e+01,    0.00000e+00,    8.86394e+00,    0.00000e+00,    7.98778e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:46.775,    2.11311e+00,    0.00000e+00,    1.15785e+04,    0.00000e+00,    4.14054e+02,    0.00000e+00,    2.13786e+00,    0.00000e+00,    4.18905e+02,    0.00000e+00,    1.40346e+02,    0.00000e+00,    2.18807e+01,    0.00000e+00,    2.53970e+01,    0.00000e+00,    8.86754e+00,    0.00000e+00,    7.98893e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:47.803,    2.10853e+00,    0.00000e+00,    1.15277e+04,    0.00000e+00,    4.14983e+02,    0.00000e+00,    2.13312e+00,    0.00000e+00,    4.19822e+02,    0.00000e+00,    1.40379e+02,    0.00000e+00,    2.18827e+01,    0.00000e+00,    2.54027e+01,    0.00000e+00,    8.86409e+00,    0.00000e+00,    7.98116e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:48.826,    2.10426e+00,    0.00000e+00,    1.14892e+04,    0.00000e+00,    4.15262e+02,    0.00000e+00,    2.12872e+00,    0.00000e+00,    4.20088e+02,    0.00000e+00,    1.40307e+02,    0.00000e+00,    2.18839e+01,    0.00000e+00,    2.54147e+01,    0.00000e+00,    8.86002e+00,    0.00000e+00,    7.98120e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:49.855,    2.09556e+00,    0.00000e+00,    1.15581e+04,    0.00000e+00,    4.15448e+02,    0.00000e+00,    2.12006e+00,    0.00000e+00,    4.20306e+02,    0.00000e+00,    1.40402e+02,    0.00000e+00,    2.18859e+01,    0.00000e+00,    2.54204e+01,    0.00000e+00,    8.86646e+00,    0.00000e+00,    7.98684e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:50.879,    2.09401e+00,    0.00000e+00,    1.15676e+04,    0.00000e+00,    4.14721e+02,    0.00000e+00,    2.11851e+00,    0.00000e+00,    4.19574e+02,    0.00000e+00,    1.40303e+02,    0.00000e+00,    2.18878e+01,    0.00000e+00,    2.54317e+01,    0.00000e+00,    8.86146e+00,    0.00000e+00,    7.99060e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:51.907,    2.09048e+00,    0.00000e+00,    1.14809e+04,    0.00000e+00,    4.14535e+02,    0.00000e+00,    2.11476e+00,    0.00000e+00,    4.19349e+02,    0.00000e+00,    1.40390e+02,    0.00000e+00,    2.18904e+01,    0.00000e+00,    2.54404e+01,    0.00000e+00,    8.86287e+00,    0.00000e+00,    7.98751e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:53.786,    2.08881e+00,    0.00000e+00,    1.14605e+04,    0.00000e+00,    4.13870e+02,    0.00000e+00,    2.11302e+00,    0.00000e+00,    4.18668e+02,    0.00000e+00,    1.40384e+02,    0.00000e+00,    2.18950e+01,    0.00000e+00,    2.54687e+01,    0.00000e+00,    8.86676e+00,    0.00000e+00,    7.98671e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:54.687,    2.08923e+00,    0.00000e+00,    1.14910e+04,    0.00000e+00,    4.13510e+02,    0.00000e+00,    2.11352e+00,    0.00000e+00,    4.18317e+02,    0.00000e+00,    1.40299e+02,    0.00000e+00,    2.18976e+01,    0.00000e+00,    2.54772e+01,    0.00000e+00,    8.86469e+00,    0.00000e+00,    7.98695e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:55.586,    2.08847e+00,    0.00000e+00,    1.14631e+04,    0.00000e+00,    4.13425e+02,    0.00000e+00,    2.11269e+00,    0.00000e+00,    4.18219e+02,    0.00000e+00,    1.40409e+02,    0.00000e+00,    2.18991e+01,    0.00000e+00,    2.54833e+01,    0.00000e+00,    8.86160e+00,    0.00000e+00,    7.98855e+00,    0.00000e+00,              3,       Disabled
  11/21/2016 11:56:56.486,    2.08974e+00,    0.00000e+00,    1.14505e+04,    0.00000e+00,    4.13175e+02,    0.00000e+00,    2.11395e+00,    0.00000e+00,    4.17961e+02,    0.00000e+00,    1.40319e+02,    0.00000e+00,    2.19014e+01,    0.00000e+00,    2.54940e+01,    0.00000e+00,    8.86481e+00,    0.00000e+00,    7.98615e+00,    0.00000e+00,              3,       Disabled
