VC:904M BD:May 23 2013 SN:LGR-13-0154
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  02/17/2017 09:44:33.242,    2.17692e+00,    0.00000e+00,    1.71967e+04,    0.00000e+00,    4.41317e+02,    0.00000e+00,    2.21501e+00,    0.00000e+00,    4.49039e+02,    0.00000e+00,    1.40306e+02,    0.00000e+00,    1.77860e+01,    0.00000e+00,    2.03290e+01,    0.00000e+00,    8.86387e+00,    0.00000e+00,    7.99875e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:34.262,    2.17459e+00,    0.00000e+00,    1.70536e+04,    0.00000e+00,    4.38652e+02,    0.00000e+00,    2.21232e+00,    0.00000e+00,    4.46262e+02,    0.00000e+00,    1.40391e+02,    0.00000e+00,    1.77880e+01,    0.00000e+00,    2.03383e+01,    0.00000e+00,    8.86445e+00,    0.00000e+00,    7.99833e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:35.282,    2.17876e+00,    0.00000e+00,    1.69449e+04,    0.00000e+00,    4.36838e+02,    0.00000e+00,    2.21632e+00,    0.00000e+00,    4.44368e+02,    0.00000e+00,    1.40326e+02,    0.00000e+00,    1.77903e+01,    0.00000e+00,    2.03554e+01,    0.00000e+00,    8.86477e+00,    0.00000e+00,    7.99346e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:36.302,    2.17761e+00,    0.00000e+00,    1.67905e+04,    0.00000e+00,    4.35013e+02,    0.00000e+00,    2.21479e+00,    0.00000e+00,    4.42442e+02,    0.00000e+00,    1.40352e+02,    0.00000e+00,    1.77923e+01,    0.00000e+00,    2.03655e+01,    0.00000e+00,    8.86713e+00,    0.00000e+00,    7.99718e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:37.322,    2.18002e+00,    0.00000e+00,    1.67534e+04,    0.00000e+00,    4.33093e+02,    0.00000e+00,    2.21716e+00,    0.00000e+00,    4.40472e+02,    0.00000e+00,    1.40372e+02,    0.00000e+00,    1.77949e+01,    0.00000e+00,    2.03798e+01,    0.00000e+00,    8.86442e+00,    0.00000e+00,    7.99896e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:38.342,    2.18034e+00,    0.00000e+00,    1.67198e+04,    0.00000e+00,    4.31461e+02,    0.00000e+00,    2.21742e+00,    0.00000e+00,    4.38798e+02,    0.00000e+00,    1.40302e+02,    0.00000e+00,    1.77970e+01,    0.00000e+00,    2.03935e+01,    0.00000e+00,    8.86937e+00,    0.00000e+00,    8.00562e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:39.362,    2.18003e+00,    0.00000e+00,    1.64591e+04,    0.00000e+00,    4.31017e+02,    0.00000e+00,    2.21652e+00,    0.00000e+00,    4.38230e+02,    0.00000e+00,    1.40396e+02,    0.00000e+00,    1.77988e+01,    0.00000e+00,    2.04029e+01,    0.00000e+00,    8.86397e+00,    0.00000e+00,    7.99639e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:41.171,    2.18250e+00,    0.00000e+00,    1.64300e+04,    0.00000e+00,    4.30114e+02,    0.00000e+00,    2.21896e+00,    0.00000e+00,    4.37299e+02,    0.00000e+00,    1.40387e+02,    0.00000e+00,    1.78053e+01,    0.00000e+00,    2.04471e+01,    0.00000e+00,    8.86251e+00,    0.00000e+00,    7.99770e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:42.070,    2.18313e+00,    0.00000e+00,    1.62811e+04,    0.00000e+00,    4.29235e+02,    0.00000e+00,    2.21926e+00,    0.00000e+00,    4.36339e+02,    0.00000e+00,    1.40304e+02,    0.00000e+00,    1.78075e+01,    0.00000e+00,    2.04588e+01,    0.00000e+00,    8.86610e+00,    0.00000e+00,    7.99599e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:42.970,    2.18107e+00,    0.00000e+00,    1.61540e+04,    0.00000e+00,    4.28639e+02,    0.00000e+00,    2.21688e+00,    0.00000e+00,    4.35677e+02,    0.00000e+00,    1.40399e+02,    0.00000e+00,    1.78092e+01,    0.00000e+00,    2.04672e+01,    0.00000e+00,    8.86482e+00,    0.00000e+00,    7.99818e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:43.870,    2.18268e+00,    0.00000e+00,    1.59549e+04,    0.00000e+00,    4.28302e+02,    0.00000e+00,    2.21807e+00,    0.00000e+00,    4.35246e+02,    0.00000e+00,    1.40336e+02,    0.00000e+00,    1.78115e+01,    0.00000e+00,    2.04846e+01,    0.00000e+00,    8.86500e+00,    0.00000e+00,    7.99634e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:44.770,    2.18356e+00,    0.00000e+00,    1.58603e+04,    0.00000e+00,    4.27482e+02,    0.00000e+00,    2.21875e+00,    0.00000e+00,    4.34371e+02,    0.00000e+00,    1.40347e+02,    0.00000e+00,    1.78130e+01,    0.00000e+00,    2.04959e+01,    0.00000e+00,    8.86255e+00,    0.00000e+00,    8.00166e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:45.670,    2.18378e+00,    0.00000e+00,    1.59289e+04,    0.00000e+00,    4.26454e+02,    0.00000e+00,    2.21913e+00,    0.00000e+00,    4.33357e+02,    0.00000e+00,    1.40385e+02,    0.00000e+00,    1.78155e+01,    0.00000e+00,    2.05108e+01,    0.00000e+00,    8.86294e+00,    0.00000e+00,    8.00162e+00,    0.00000e+00,              3,       Disabled
